DATE,PRICE,SPACE,SPACE_binned,CATEGORIES,median_PRICE_CATEGORY_SPACE_binned_DATE,CATEGORY_N_DATES
2021-01-21,800.0,115.0,"(100, 150]","APARTMENT, FLAT",865.0,1370
2021-01-21,5150.0,460.0,"(400, 700]","RETAIL, COMMERCIAL",5150.0,14
2021-01-21,1145.0,64.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1360.0,71.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,400.0,45.0,"(0, 50]","APARTMENT, FLAT",500.0,1370
2021-01-21,900.0,145.0,"(100, 150]","APARTMENT, FLAT",865.0,1370
2021-01-21,700.0,75.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,2550.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2487.5,996
2021-01-21,1000.0,23.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1000.0,996
2021-01-21,1330.0,69.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,600.0,75.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,2425.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2487.5,996
2021-01-21,1180.0,55.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1300.0,70.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1080.0,57.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,880.0,145.0,"(100, 150]","APARTMENT, FLAT",865.0,1370
2021-01-21,600.0,115.0,"(100, 150]","APARTMENT, FLAT",865.0,1370
2021-01-21,3250.0,115.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3250.0,996
2021-01-21,215.0,16.0,"(0, 50]",OFFICE,215.0,131
2021-01-21,2050.0,85.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1900.0,100.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1130.0,69.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1800.0,96.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,2500.0,138.0,"(100, 150]","APARTMENT, FLAT",865.0,1370
2021-01-21,1300.0,64.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1390.0,70.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1480.0,67.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,2220.0,68.0,"(50, 100]","APARTMENT, ROOF_FLAT",2220.0,650
2021-01-21,600.0,30.0,"(0, 50]","APARTMENT, FLAT",500.0,1370
2021-01-21,1095.0,55.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,1200.0,67.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-21,2500.0,95.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-22,675.0,30.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1600.0,80.0,"(50, 100]","APARTMENT, ATTIC_FLAT",1600.0,305
2021-01-22,2500.0,134.0,"(100, 150]","APARTMENT, FLAT",2440.0,1370
2021-01-22,1365.0,68.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1230.0,51.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1340.0,45.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1445.0,55.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1500.0,50.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1635.0,80.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,870.0,48.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,2380.0,124.0,"(100, 150]","APARTMENT, FLAT",2440.0,1370
2021-01-22,1854.0,94.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1400.0,75.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1400.0,44.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,2100.0,100.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,880.0,33.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1550.0,76.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,895.0,33.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1300.0,65.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1280.0,76.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1100.0,48.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1700.0,91.0,"(50, 100]","APARTMENT, ROOF_FLAT",1700.0,650
2021-01-22,895.0,43.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1950.0,75.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1950.0,996
2021-01-22,1392.0,71.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-22,1100.0,50.0,"(0, 50]","APARTMENT, FLAT",997.5,1370
2021-01-22,1200.0,48.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1200.0,996
2021-01-23,1350.0,59.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2021-01-23,1450.0,75.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2021-01-23,2900.0,80.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2900.0,996
2021-01-23,1532.0,73.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2021-01-24,800.0,115.0,"(100, 150]","APARTMENT, FLAT",850.0,1370
2021-01-24,400.0,45.0,"(0, 50]","APARTMENT, FLAT",400.0,1370
2021-01-24,880.0,145.0,"(100, 150]","APARTMENT, FLAT",850.0,1370
2021-01-24,4250.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2021-01-24,900.0,145.0,"(100, 150]","APARTMENT, FLAT",850.0,1370
2021-01-24,600.0,75.0,"(50, 100]","APARTMENT, FLAT",650.0,1370
2021-01-24,850.0,145.0,"(100, 150]","APARTMENT, FLAT",850.0,1370
2021-01-24,4500.0,130.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2021-01-24,600.0,115.0,"(100, 150]","APARTMENT, FLAT",850.0,1370
2021-01-24,3250.0,110.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2021-01-24,700.0,75.0,"(50, 100]","APARTMENT, FLAT",650.0,1370
2021-01-24,2450.0,153.0,"(150, 200]","APARTMENT, ROOF_FLAT",2450.0,650
2021-01-25,900.0,9.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,600.0,7.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,5200.0,230.0,"(200, 300]","HOUSE, SINGLE_HOUSE",5200.0,166
2021-01-25,869.0,20.0,"(0, 50]","APARTMENT, SINGLE_ROOM",869.0,224
2021-01-25,2390.0,117.0,"(100, 150]","APARTMENT, DUPLEX",2390.0,258
2021-01-25,1200.0,51.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,800.0,7.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,1320.0,41.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1560.0,996
2021-01-25,400.0,1.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,2630.0,130.0,"(100, 150]","APARTMENT, FLAT",1910.0,1370
2021-01-25,700.0,6.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,1300.0,83.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,1250.0,60.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,1910.0,108.0,"(100, 150]","APARTMENT, FLAT",1910.0,1370
2021-01-25,920.0,45.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,875.0,19.0,"(0, 50]","APARTMENT, SINGLE_ROOM",869.0,224
2021-01-25,850.0,9.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,650.0,32.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,1750.0,80.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,2850.0,167.0,"(150, 200]","APARTMENT, FLAT",2850.0,1370
2021-01-25,2220.0,68.0,"(50, 100]","APARTMENT, ROOF_FLAT",2220.0,650
2021-01-25,1100.0,50.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,920.0,46.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,880.0,9.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,1570.0,93.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,828.0,11.0,"(0, 50]","APARTMENT, SINGLE_ROOM",869.0,224
2021-01-25,800.0,40.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,1000.0,55.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,1100.0,20.0,"(0, 50]","APARTMENT, STUDIO",1100.0,224
2021-01-25,1850.0,86.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,4400.0,250.0,"(200, 300]","HOUSE, ROW_HOUSE",4400.0,152
2021-01-25,600.0,6.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-25,1800.0,50.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1560.0,996
2021-01-25,1150.0,120.0,"(100, 150]","APARTMENT, FLAT",1910.0,1370
2021-01-25,1930.0,91.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,1300.0,70.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2021-01-25,730.0,14.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-01-26,2070.0,70.0,"(50, 100]","APARTMENT, ROOF_FLAT",2070.0,650
2021-01-26,500.0,29.0,"(0, 50]","APARTMENT, FLAT",850.0,1370
2021-01-26,1755.0,79.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1135.0,61.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1900.0,67.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1030.0,45.0,"(0, 50]","APARTMENT, FLAT",850.0,1370
2021-01-26,1000.0,30.0,"(0, 50]","APARTMENT, FLAT",850.0,1370
2021-01-26,2950.0,110.0,"(100, 150]","APARTMENT, FLAT",2950.0,1370
2021-01-26,1850.0,86.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1050.0,52.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1670.0,82.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,850.0,25.0,"(0, 50]","APARTMENT, FLAT",850.0,1370
2021-01-26,3100.0,140.0,"(100, 150]","APARTMENT, ROOF_FLAT",3100.0,650
2021-01-26,1220.0,61.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,2350.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2350.0,996
2021-01-26,1750.0,75.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1500.0,72.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,4500.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3700.0,996
2021-01-26,2900.0,110.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3700.0,996
2021-01-26,640.0,15.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",640.0,996
2021-01-26,1590.0,79.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,810.0,37.0,"(0, 50]","APARTMENT, FLAT",850.0,1370
2021-01-26,1290.0,62.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1300.0,53.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1060.0,59.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-26,1720.0,81.0,"(50, 100]","APARTMENT, FLAT",1545.0,1370
2021-01-27,1285.0,58.0,"(50, 100]","APARTMENT, STUDIO",1285.0,224
2021-01-27,1250.0,60.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,2550.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1950.0,996
2021-01-27,1260.0,68.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1490.0,85.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1230.0,57.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1180.0,63.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,950.0,44.0,"(0, 50]","APARTMENT, FLAT",950.0,1370
2021-01-27,1110.0,51.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1950.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1950.0,996
2021-01-27,1200.0,89.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1700.0,82.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1040.0,56.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1850.0,86.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1020.0,52.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1625.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1625.0,996
2021-01-27,1400.0,68.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1850.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1950.0,996
2021-01-27,1687.0,68.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1900.0,100.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1520.0,72.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1400.0,76.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-27,1400.0,57.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-28,1130.0,69.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1100.0,52.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,2910.0,91.0,"(50, 100]","APARTMENT, ATTIC_FLAT",2910.0,305
2021-01-28,1550.0,100.0,"(50, 100]","RETAIL, SHOP",1550.0,47
2021-01-28,1150.0,61.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1790.0,61.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1790.0,996
2021-01-28,1650.0,70.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,925.0,28.0,"(0, 50]","APARTMENT, FLAT",937.5,1370
2021-01-28,1978.0,101.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,1251.0,76.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1484.0,86.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,600.0,75.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1360.0,42.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1360.0,996
2021-01-28,1255.0,58.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1710.0,85.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,740.0,29.0,"(0, 50]","APARTMENT, FLAT",937.5,1370
2021-01-28,1020.0,70.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1240.0,52.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1020.0,58.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1445.0,86.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,2720.0,108.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,1060.0,61.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1000.0,34.0,"(0, 50]","APARTMENT, FLAT",937.5,1370
2021-01-28,4350.0,120.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4350.0,996
2021-01-28,3311.0,137.0,"(100, 150]",OFFICE,3311.0,131
2021-01-28,1225.0,58.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,600.0,115.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,950.0,30.0,"(0, 50]","APARTMENT, FLAT",937.5,1370
2021-01-28,2400.0,109.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,1247.0,64.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,980.0,47.0,"(0, 50]","APARTMENT, FLAT",937.5,1370
2021-01-28,800.0,115.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,880.0,145.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,1550.0,53.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1790.0,996
2021-01-28,400.0,45.0,"(0, 50]","APARTMENT, FLAT",937.5,1370
2021-01-28,1450.0,75.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,2114.0,85.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,2394.0,65.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1790.0,996
2021-01-28,900.0,145.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-28,700.0,75.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,1475.0,85.0,"(50, 100]","APARTMENT, FLAT",1243.5,1370
2021-01-28,3750.0,155.0,"(150, 200]","APARTMENT, FLAT",3750.0,1370
2021-01-28,850.0,145.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,1240.0,54.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1780.0,79.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1440.0,68.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1485.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1890.0,61.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2050.0,996
2021-01-29,2650.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2050.0,996
2021-01-29,1220.0,73.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1420.0,57.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1270.0,77.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,2150.0,75.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2050.0,996
2021-01-29,2810.0,110.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,1980.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1380.0,106.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,1255.0,52.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,690.0,30.0,"(0, 50]","APARTMENT, FLAT",545.0,1370
2021-01-29,2500.0,100.0,"(50, 100]","HOUSE, ROW_HOUSE",2500.0,152
2021-01-29,1150.0,58.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1590.0,78.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1480.0,61.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,600.0,115.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,880.0,145.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,400.0,45.0,"(0, 50]","APARTMENT, FLAT",545.0,1370
2021-01-29,1750.0,85.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1450.0,32.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1420.0,996
2021-01-29,800.0,115.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,700.0,75.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,850.0,145.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,2500.0,110.0,"(100, 150]","APARTMENT, DUPLEX",2500.0,258
2021-01-29,1390.0,23.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1420.0,996
2021-01-29,1550.0,75.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1445.0,85.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,600.0,75.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,900.0,145.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,1025.0,61.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1950.0,120.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",1950.0,996
2021-01-29,1180.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,2210.0,115.0,"(100, 150]","APARTMENT, FLAT",890.0,1370
2021-01-29,1550.0,105.0,"(100, 150]","APARTMENT, ROOF_FLAT",1550.0,650
2021-01-29,1180.0,53.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,1490.0,75.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",1490.0,451
2021-01-29,1200.0,54.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2021-01-29,2470.0,152.0,"(150, 200]","APARTMENT, FLAT",2470.0,1370
2021-01-29,1950.0,72.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2050.0,996
2021-01-30,600.0,3.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,800.0,2.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,600.0,2.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,400.0,4.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,4100.0,188.0,"(150, 200]","HOUSE, SINGLE_HOUSE",4100.0,166
2021-01-30,880.0,1.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,900.0,1.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,2150.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2175.0,996
2021-01-30,2275.0,104.0,"(100, 150]","APARTMENT, ROOF_FLAT",2275.0,650
2021-01-30,1400.0,64.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-30,4650.0,143.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4600.0,996
2021-01-30,2200.0,80.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2175.0,996
2021-01-30,850.0,1.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,700.0,3.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-30,900.0,38.0,"(0, 50]","APARTMENT, ROOF_FLAT",900.0,650
2021-01-30,4950.0,150.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4600.0,996
2021-01-30,1750.0,50.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1750.0,996
2021-01-30,3950.0,115.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4600.0,996
2021-01-30,4550.0,135.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4600.0,996
2021-01-31,3600.0,165.0,"(150, 200]","HOUSE, SINGLE_HOUSE",3600.0,166
2021-01-31,1400.0,60.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2021-01-31,600.0,3.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,850.0,2.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,800.0,3.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,900.0,2.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,700.0,5.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,550.0,15.0,"(0, 50]",HOBBY_ROOM,550.0,18
2021-01-31,600.0,5.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,880.0,2.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-01-31,400.0,4.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2021-02-01,750.0,29.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-02-01,2200.0,80.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2200.0,996
2021-02-01,1200.0,46.0,"(0, 50]","APARTMENT, ROOF_FLAT",1200.0,650
2021-02-01,1015.0,53.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2021-02-01,2260.0,85.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2021-02-01,800.0,30.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-02-01,1000.0,41.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-02-01,1310.0,65.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2021-02-01,695.0,36.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2021-02-01,1200.0,36.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1150.0,996
2021-02-01,1390.0,83.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
